webcam.png,1,0,1,0
cookingpot.png,1,0,1,1.12
rainboot.png,0,0,2,0.84
hardhat02.png,0,0,2,1.12
beachumbrella01.png,1,1,0,0.56
lawnmower.png,1,1,0,0.84
trafficlight.png,0,1,3,2.8
shoppingcart.png,0,1,3,1.12
downhillski.png,1,1,0,5.6
bowlingpin.png,0,0,2,5.88
downhillski.png,1,1,0,0.84
tennisracket.png,1,1,0,1.12
callbell.png,0,1,3,1.96
trafficlight.png,0,1,3,0.84
treadmill.png,0,1,3,0.84
television.png,1,0,1,5.04
electrictoothbrush01c.png,1,0,1,3.64
callbell.png,0,1,3,1.68
tennisracket.png,1,1,0,3.64
lawnmower.png,1,1,0,1.12
beachumbrella01.png,1,1,0,1.12
hardhat02.png,0,0,2,1.12
martiniglass01b.png,0,0,2,1.12
rainboot.png,0,0,2,3.08
webcam.png,1,0,1,1.12
electrictoothbrush01c.png,1,0,1,0.84
television.png,1,0,1,1.68
cookingpot.png,1,0,1,1.68
martiniglass01b.png,0,0,2,3.64
bowlingpin.png,0,0,2,0.84
shoppingcart.png,0,1,3,3.08
treadmill.png,0,1,3,0.84
