trafficlight.png,0,1,3,0
shoppingcart.png,0,1,3,1.96
callbell.png,0,1,3,1.68
rainboot.png,0,0,2,2.52
hardhat02.png,0,0,2,3.64
bowlingpin.png,0,0,2,0.84
webcam.png,1,0,1,0.84
cookingpot.png,1,0,1,0.84
television.png,1,0,1,1.12
trafficlight.png,0,1,3,0.84
callbell.png,0,1,3,1.68
treadmill.png,0,1,3,0.84
beachumbrella01.png,1,1,0,3.92
lawnmower.png,1,1,0,1.96
downhillski.png,1,1,0,0.84
television.png,1,0,1,0.84
downhillski.png,1,1,0,3.36
martiniglass01b.png,0,0,2,1.4
bowlingpin.png,0,0,2,3.08
webcam.png,1,0,1,1.68
tennisracket.png,1,1,0,3.64
martiniglass01b.png,0,0,2,9.52
rainboot.png,0,0,2,0.84
hardhat02.png,0,0,2,0.84
treadmill.png,0,1,3,1.96
shoppingcart.png,0,1,3,1.12
beachumbrella01.png,1,1,0,0.84
electrictoothbrush01c.png,1,0,1,3.08
cookingpot.png,1,0,1,1.96
electrictoothbrush01c.png,1,0,1,0.56
lawnmower.png,1,1,0,2.24
tennisracket.png,1,1,0,0.84
